,name,size,price,reviews,rating,category,profit
5899,坂本ですが？秘技…フリータイムキラー,92.58496,0.0,0,0.0,Games,0.0
5900,Red Bull Air Race 2,593.355776,0.0,104,4.0,Games,0.0
5901,FURBY CONNECT World,270.409728,0.0,422,2.5,Games,0.0
5902,Pepi House,177.400832,2.99,46,4.5,Education,137.54000000000002
5903,Delicious - Emily’s Message in a Bottle,336.847872,0.0,333,4.0,Games,0.0
5904,Ummo,29.007872,1.99,44,3.5,Lifestyle,87.56
5905,JIFFMOJI,30.017536,1.99,148,4.5,Entertainment,294.52
5906,日曜劇難99.9,34.188288,0.0,0,0.0,Games,0.0
5907,Dinosaur Games: Puzzle for Kids,52.345856,2.99,15,4.0,Games,44.85
5908,Eklips,27.561984,1.99,54,4.5,Games,107.46
5909,Slip Away,214.48192,0.0,1102,4.0,Games,0.0
5910,My Town : Fashion Show,303.932416,2.99,60,4.5,Entertainment,179.4
5911,脱出ゲーム 古城からの脱出,131.070976,0.0,1,4.0,Games,0.0
5912,Microsoft Solitaire Collection,189.497344,0.0,2432,4.0,Games,0.0
5913,Stickninja Smash,123.341824,0.0,67,4.5,Games,0.0
5914,Perfect Fit,27.276288,0.0,53,3.0,Games,0.0
5915,Coach Bus Simulator,283.93472,0.0,1621,4.0,Games,0.0
5916,5-in-1 Emoji Widget Games - GameMoji,13.625344,0.99,40,3.5,Utilities,39.6
5917,Red 7 - play Digital Red7 Card Game with Friends,190.101504,2.99,18,3.0,Games,53.82000000000001
5918,Super SteamPuff,151.469056,0.99,7,4.5,Games,6.93
5919,Miss U: Official App,51.052544,0.0,97,3.0,Entertainment,0.0
5920,Fantastic Beasts™: Cases,301.272064,0.0,1896,4.5,Games,0.0
5921,ChyMoji by Blac Chyna,10.1376,1.99,220,4.5,Entertainment,437.8
5922,ジョナサンアプリ　お得なクーポンが使える便利なアプリ,18.425856,0.0,0,0.0,Food & Drink,0.0
5923,Ultrapic,31.01696,1.99,48,2.5,Photo & Video,95.52
5924,Dr. Panda Bath Time,176.314368,2.99,15,4.5,Education,44.85
5925,Stick Soccer 2,187.812864,0.0,22,4.5,Games,0.0
5926,EggPunch 2 - adventure puzzle game,208.49664,0.99,0,0.0,Games,0.0
5927,新・血液型テスト,7.432192,0.0,0,0.0,Book,0.0
5928,UNCHARTED: Fortune Hunter™,454.38464,0.0,411,4.5,Games,0.0
5929,Partly Sunny - Weather Forecasts,20.53632,2.99,88,4.5,Weather,263.12
5930,Littlebook - for Facebook on Watch,25.890816,2.99,62,3.0,Social Networking,185.38000000000002
5931,Snakeio,76.058624,0.0,13870,4.5,Games,0.0
5932,OdellMoji by Odell Beckham Jr.,8.997888,1.99,21,4.5,Entertainment,41.79
5933,"iFiles 2 - File Manager, Cloud Storage, PDF Reader",88.146944,4.99,54,3.5,Productivity,269.46000000000004
5934,Clash of Crime Mad City Full,185.916416,0.99,0,0.0,Games,0.0
5935,VR MUSEUM,87.79776,4.99,0,0.0,Games,0.0
5936,"Theremin Synth - Loop, Record & Download",1.901568,2.99,8,4.0,Music,23.92
5937,少年西游记－西游卡牌王者之作,145.988608,0.0,45,4.5,Games,0.0
5938,Gate Keepers,107.710464,0.0,41,3.5,Games,0.0
5939,애드픽 - 인플루언서가 되어 의미있는 수익을 올리세요!,28.0064,0.0,0,0.0,Business,0.0
5940,每日红包,28.264448,0.0,0,0.0,Entertainment,0.0
5941,Tetminos - Classic Puzzle Game,57.049088,0.0,0,0.0,Games,0.0
5942,Obstacle Course Extreme Car Parking Simulator,214.042624,0.0,153,4.0,Games,0.0
5943,"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",598.120448,0.0,1283,4.5,Entertainment,0.0
5944,Cricket Captain 2016,404.173824,3.99,7,3.0,Games,27.93
5945,Game Switch,42.371072,0.0,363,4.0,Games,0.0
5946,心动K歌恋爱季-让我们一起唱歌听歌恋爱吧,312.938496,0.0,0,0.0,Games,0.0
5947,Virginia Tech Emoji,39.652352,0.0,50,3.0,Utilities,0.0
5948,MadOut Open City,482.627584,1.99,80,3.0,Games,159.2
5949,30秒マン-これクリアできるやついる？-,14.63808,0.0,0,0.0,Games,0.0
5950,Escape Game: Forgotten,49.243136,0.0,55,5.0,Games,0.0
5951,"""klocki""",97.887232,0.99,587,4.5,Games,581.13
5952,My Town : Hotel,414.43328,2.99,123,4.0,Entertainment,367.77000000000004
5953,Joan Mad Run,58.632192,0.0,605,4.5,Games,0.0
5954,Spinny Phone,148.122624,0.0,339,4.0,Games,0.0
5955,Tinker Island: Survival Adventure,315.353088,0.0,6686,4.5,Games,0.0
5956,Dashy Box,63.73888,0.0,41,4.0,Games,0.0
5957,奇跡のメガネ　-恋愛シミュレーションゲーム,48.396288,0.0,0,0.0,Games,0.0
5958,トリセツメーカー　トリセツ診断,15.49824,0.0,0,0.0,Entertainment,0.0
5959,WordWhizzle Search,83.180544,0.0,49635,4.5,Games,0.0
5960,花粉儿-女性、母婴闲置交易平台,73.080832,0.0,0,0.0,Shopping,0.0
5961,Gardenscapes - New Acres,195.908608,0.0,45227,4.0,Games,0.0
5962,Goat Simulator Waste of Space,615.645184,4.99,1709,4.5,Games,8527.91
5963,Stickman Soccer 2016,202.745856,0.0,473,4.0,Games,0.0
5964,Pan Book 4: Capitol Rising,798.962688,5.99,1,5.0,Book,5.99
5965,Pan Book 5: The Shadow Stone,772.891648,5.99,0,0.0,Book,0.0
5966,Pan Book 6: The Alliance of Tribes,770.255872,5.99,0,0.0,Book,0.0
5967,Pan Book 7: Han Awakening,798.292992,5.99,7,4.5,Book,41.93
5968,Splashy Cats: Endless Zigzag Arcade Water Game,246.411264,0.0,450,4.5,Games,0.0
5969,Pocket Politics,180.105216,0.0,2748,4.0,Games,0.0
5970,PuppetShow: The Face of Humanity (Full),1267.202048,6.99,66,3.0,Games,461.34000000000003
5971,LEGO® Star Wars™: The Force Awakens,1287.553024,0.0,3207,4.0,Games,0.0
5972,Fear for Sale: The House on Black River (Full),2233.358336,6.99,69,4.0,Games,482.31
5973,Cube Roll,78.155776,0.0,22,4.0,Games,0.0
5974,熊猫直播-王者大神主播带你荣耀开黑,100.37248,0.0,38,4.0,Entertainment,0.0
5975,"Tayasui Color, a relaxing coloring book for adults",127.693824,2.99,656,4.5,Entertainment,1961.44
5976,Warcher Defenders,126.512128,0.0,39,4.5,Games,0.0
5977,Freddy the Frogcaster's Weather Station,76.928,0.0,14,4.5,Weather,0.0
5978,Go Up,119.754752,0.0,456,4.0,Games,0.0
5979,Tip Tap Soccer,135.48544,0.0,29,4.0,Games,0.0
5980,YouTurbo,68.666368,0.0,136,4.5,Games,0.0
5981,Truth Or Dare — Party Game,24.810496,0.0,730,4.5,Entertainment,0.0
5982,Bonecrusher: Free Awesome Endless Skull & Bone Game,115.027968,0.0,233,3.5,Games,0.0
5983,传说一刀 - 一刀一级PK爆屠龙,363.078656,0.0,0,0.0,Games,0.0
5984,欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著,16.188416,0.99,0,0.0,Book,0.0
5985,ニュースパス -かんたん操作で必要なニュースがすぐ読めるニュースアプリ,92.217344,0.0,0,0.0,News,0.0
5986,龙之觉醒-热血经典RPG，回味激燃岁月,175.94368,0.0,0,0.0,Games,0.0
5987,ワンダークラウン,127.256576,0.0,0,0.0,Games,0.0
5988,我叫MT3-回合制魔幻世界 大型公会副本开荒,466.015232,0.0,1,5.0,Games,0.0
5989,ROME: Total War,4025.969664,9.99,373,4.5,Games,3726.27
5990,皮皮四川麻将,67.259392,0.0,0,0.0,Games,0.0
5991,無料ゲーム タッチザナンバー（Touch the numbers）計算の脳トレでパズル！,18.597888,0.0,0,0.0,Games,0.0
5992,剑仙传奇·蜀山修仙之独步天下,133.885952,0.0,0,0.0,Games,0.0
5993,NeoWars,138.093568,0.0,267,4.0,Games,0.0
5994,Bullet Hell Monday,90.488832,0.0,1296,5.0,Games,0.0
5995,Base Invaders - For Big Narstie,22.30272,1.99,0,0.0,Games,0.0
5996,もやししゃちょー,83.826688,0.0,5,4.5,Games,0.0
5997,【推理ゲーム】 YASU-第7捜査課事件ファイル-,72.283136,0.0,1,1.0,Games,0.0
5998,The Forgotten Room,438.729728,1.99,59,4.5,Games,117.41
5999,Nancy Drew Codes and Clues Mystery Coding Game,210.697216,0.0,110,4.5,Education,0.0
6000,Banner Saga 2,3321.08288,9.99,168,4.0,Games,1678.32
6001,Bouncy Tower,49.349632,0.0,213,4.5,Games,0.0
6002,【脳トレ】ROLL -ころがす、はめる、きえる-,72.118272,0.0,0,0.0,Games,0.0
6003,Chef's Quest,128.232448,0.0,225,4.5,Games,0.0
6004,Dead Venture,57.921536,0.99,145,4.5,Games,143.55
6005,Dolphin Zero Incognito Browser -Mini Web Explorer,22.63552,2.99,776,4.5,Productivity,2320.2400000000002
6006,Alice in Wonderland Puzzle Golf Adventures,182.045696,0.99,43,4.5,Games,42.57
6007,FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE,20.215808,1.99,292,4.0,Entertainment,581.08
6008,Sea of Lies: Tide of Treachery - A Hidden Object Mystery (Full),890.523648,6.99,45,4.0,Games,314.55
6009,Rise!,118.787072,0.0,18,3.5,Games,0.0
6010,Trump Hoverboard Sim - Mannequin Race Challenge,40.938496,0.0,68,3.0,Games,0.0
6011,Zombies Chasing Me,157.871104,0.0,43,3.5,Games,0.0
6012,"战姬物语-亚洲顶级画师操刀,颜值爆表手游",441.995264,0.99,0,0.0,Games,0.0
6013,Symmetrica - Minimalistic arcade game,31.446016,0.0,200,4.5,Games,0.0
6014,捨て猫レスキュー,75.713536,0.0,0,0.0,Games,0.0
6015,PinOut!,118.693888,0.0,5003,4.0,Games,0.0
6016,Escape from the grandma house in the countryside.,85.974016,0.0,5,3.5,Games,0.0
6017,Jade Empire™: Special Edition,3896.109056,9.99,206,4.5,Games,2057.94
6018,The interactive Legend of Sleepy Hollow: iIrving,307.137536,2.99,64,5.0,Book,191.36
6019,Living Legends: Bound by Wishes - A Hidden Object Mystery (Full),1536.766976,6.99,153,4.5,Games,1069.47
6020,Choice of the Pirate,34.397184,4.99,92,4.5,Games,459.08000000000004
6021,Running Man Challenge - Game,30.601216,0.0,1360,3.5,Games,0.0
6022,Fitmoji by Shaun T,9.736192,1.99,45,4.0,Entertainment,89.55
6023,Royal Detective: Legend of The Golem - A Hidden Object Adventure (Full),602.06592,6.99,72,4.5,Games,503.28000000000003
6024,Slaymoji - Emoji Keyboard & iMessage Stickers,35.46624,0.0,336,4.5,Entertainment,0.0
6025,Note Always - a notebook designed for Apple Pencil,22.431744,14.99,6,3.5,Productivity,89.94
6026,らぶいずふぉーえばー #泣けるピアノゲーム,106.72128,0.0,0,0.0,Games,0.0
6027,HIT - Heroes of Incredible Tales,146.95936,0.0,1765,4.5,Games,0.0
6028,Fabe Bird - The Flappy Challenge Adventure,11.824128,0.0,9,3.5,Entertainment,0.0
6029,猎魔传奇-塔塔&推塔挂机私服手游,255.946752,0.0,0,0.0,Games,0.0
6030,Mars: Mars,157.61408,0.0,6116,4.5,Games,0.0
6031,Craft Royale: Clash of Pixels,222.895104,0.0,2285,4.0,Games,0.0
6032,Legend of the Skyfish,503.228416,3.99,95,3.5,Games,379.05
6033,Baby Beat - Fetal Heartbeat Monitor,16.805888,4.99,166,1.5,Lifestyle,828.34
6034,"Tinycards - Learn with Fun, Free Flashcards",48.802816,0.0,1131,4.5,Education,0.0
6035,Respeck on my Name,33.304576,0.0,155,4.5,Games,0.0
6036,ASA's Sailing Challenge,276.637696,3.99,104,4.0,Education,414.96000000000004
6037,Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full),1642.020864,6.99,69,3.5,Games,482.31
6038,脱出ゲーム　大正ロマン　女記者脱出譚,145.041408,0.0,0,0.0,Games,0.0
6039,放置江湖: 大侠的成长之路（高自由度的武侠体验）,89.223168,0.99,10,2.0,Games,9.9
6040,Really Bad Chess,70.14912,0.0,1015,4.5,Games,0.0
6041,Flip Heroes,53.690368,0.0,32,4.0,Games,0.0
6042,Polyforge,91.620352,0.0,1744,4.5,Games,0.0
6043,Pewdiebot,76.777472,0.99,151,4.0,Games,149.49
6044,Cosmojis,29.97248,0.0,134,3.0,Lifestyle,0.0
6045,Face Filters - Dog & Other Funny Face Effects,37.76,0.0,329,4.0,Entertainment,0.0
6046,Free Music - MP3 Streamer & Playlist Manager Pro,10.54208,0.0,13443,4.5,Music,0.0
6047,MOBA Legends,699.091968,0.0,1815,4.0,Games,0.0
6048,Risky Rooms,24.167424,0.0,10,3.5,Games,0.0
6049,voi,20.856832,0.99,308,4.5,Games,304.92
6050,Jamie Oliver's Ultimate Recipes,49.263616,6.99,29,4.5,Food & Drink,202.71
6051,Shadow Wolf Mysteries: Curse of Wolfhill (Full),997.129216,6.99,39,4.0,Games,272.61
6052,Dunkers,54.802432,0.0,1495,4.0,Games,0.0
6053,DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC,115.707904,0.99,318,4.0,Reference,314.82
6054,"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",69.188608,0.99,0,0.0,Games,0.0
6055,LightX,53.415936,1.99,147,3.5,Photo & Video,292.53
6056,帝国征服者-王者联盟列国纷争,83.196928,0.0,0,0.0,Games,0.0
6057,Being SalMan: The Official Game,173.696,0.0,33,4.5,Games,0.0
6058,Open Sorcery,18.822144,2.99,19,5.0,Games,56.81
6059,Hear My Baby - Baby Heartbeat Monitor App,17.641472,3.99,12,3.5,Medical,47.88
6060,当たる占い師【水晶玉子】特別鑑定書≪無料占いあり≫,25.418752,0.0,1,3.0,Entertainment,0.0
6061,PROmoji,59.741184,1.99,857,4.0,Utilities,1705.43
6062,天天麻将-有奖励的麻将玩法全集,87.851008,0.0,2,5.0,Games,0.0
6063,Stephen Hawking's Pocket Universe,159.013888,4.99,11,4.5,Education,54.89
6064,Simplissime: The easiest cooking app in the world,115.209216,2.99,0,0.0,Food & Drink,0.0
6065,Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide,27.025408,1.99,346,4.0,Reference,688.54
6066,Ketchapp Basketball,72.118272,0.0,5833,4.5,Games,0.0
6067,Gymoji,60.990464,0.99,78,3.0,Entertainment,77.22
6068,T-Mobile Tuesdays,78.128128,0.0,3213,2.5,Lifestyle,0.0
6069,CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,24.840192,1.99,200,4.0,Entertainment,398.0
6070,シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ,37.047296,0.0,0,0.0,Games,0.0
6071,性教育そうだったのか！世界一まなべる保健体育クイズ(画像付き),48.43008,0.0,0,0.0,Education,0.0
6072,My Town : Dance School,346.25536,2.99,141,4.0,Entertainment,421.59000000000003
6073,派派激情版-寂陌陌声人交友神器,50.076672,0.0,0,0.0,Social Networking,0.0
6074,"Kubo: A Samurai Quest ™ - Match, Collect, Battle!",191.382528,0.0,668,4.0,Games,0.0
6075,Head Soccer France 2016,251.595776,0.0,135,4.5,Games,0.0
6076,Comblosion,21.1712,1.99,4,5.0,Games,7.96
6077,Highlights Monster Day,37.062656,0.0,49,5.0,Education,0.0
6078,PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT,11.14112,1.99,296,4.0,Entertainment,589.04
6079,Geometry Dash World,64.278528,0.0,5114,4.5,Games,0.0
6080,Night Terrors: The Beginning,124.721152,0.0,954,4.0,Entertainment,0.0
6081,Burnout City,176.272384,0.0,82,4.0,Games,0.0
6082,Timelines - Time Tracking,10.715136,7.99,43,4.0,Productivity,343.57
6083,Smelly Baby - Farty Party,110.398464,0.0,32,4.0,Games,0.0
6084,Star Walk 2 Ads+ Night Sky Map - Stars and Planets,234.468352,0.0,161,4.0,Education,0.0
6085,单机群侠传-金庸群侠传口袋版,153.306112,0.0,30,5.0,Games,0.0
6086,Perchang,315.626496,1.99,839,3.5,Games,1669.61
6087,Tiki Taka World Soccer,135.481344,2.99,9,2.0,Games,26.910000000000004
6088,Wars Of Warlords : Mini Game With Worldwide Multiplayer,132.612096,0.99,69,3.0,Games,68.31
6089,Mods for Minecraft PC Edition - Mod Installer Pocket Guide,18.440192,1.99,80,3.5,Utilities,159.2
6090,GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,218.911744,2.99,24,4.5,Education,71.76
6091,VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,12.445696,1.99,159,4.0,Entertainment,316.41
6092,"镜花缘：两世英雄情缘,数年问仙修道",334.434304,0.0,0,0.0,Games,0.0
6093,iSNOB 小众精品爱好者的私藏Top 10,27.131904,0.99,0,0.0,Lifestyle,0.0
6094,Nerve — Truth or Dare Dirty Houseparty Party Games,89.05728,0.0,6658,4.0,Lifestyle,0.0
6095,Snot & Fluff - A Space Adventure,294.86592,2.99,21,4.5,Book,62.790000000000006
6096,SBK16 - Official Mobile Game,333.36832,0.0,249,4.5,Games,0.0
6097,Chat for Whatsapp - iPad Version,24.287232,0.0,5060,3.5,Social Networking,0.0
6098,ZuumSpeed Customizable Speedometer + HUD,23.527424,0.99,0,0.0,Navigation,0.0
6099,Rival Stars College Football,271.12448,0.0,1132,4.0,Games,0.0
6100,キモゲーいや、きも毛ー,9.795584,0.0,0,0.0,Games,0.0
6101,RAMP-光を灯す孤独な物語- #無料アクションゲーム,264.383488,0.0,0,0.0,Games,0.0
6102,人众金服[回馈版]-高收益理财软件,32.704512,0.0,0,0.0,Finance,0.0
6103,BOSS Tuner,2.56512,0.0,13,3.5,Music,0.0
6104,Papa's Taco Mia HD,62.189568,2.99,75,4.5,Games,224.25000000000003
6105,RollerCoaster Tycoon® Classic,424.82688,5.99,1794,4.0,Games,10746.06
6106,Doggy Box,89.756672,0.0,360,4.0,Games,0.0
6107,VR Death Simulator,194.632704,0.0,22,2.0,Entertainment,0.0
6108,マジ死にゲー,56.74496,0.0,0,0.0,Games,0.0
6109,まんが一本道〆,185.382912,4.99,0,0.0,Games,0.0
6110,创客金融-高收益银行存管投资理财平台,66.637824,0.0,0,0.0,Finance,0.0
6111,Soccer Sumos - Multiplayer party game!,68.79744,0.99,6,3.0,Games,5.9399999999999995
6112,NINE 対戦型脳トレ -目指せ賞金王！-,48.146432,0.0,0,0.0,Games,0.0
6113,Lucky Block Mod for Minecraft PC Edition - Pocket Guide,11.767808,1.99,14,2.0,Games,27.86
6114,EmojiMom - An Emoji App for the Modern Mom,5.844992,0.0,110,2.5,Entertainment,0.0
6115,Reigns,128.684032,2.99,3017,4.5,Games,9020.83
6116,2-bit Cowboy Rides Again,29.696,1.99,25,4.5,Games,49.75
6117,Day of the Tentacle Remastered,2779.450368,4.99,255,5.0,Games,1272.45
6118,StephMoji by Steph Curry,66.413568,1.99,888,4.5,Utilities,1767.12
6119,Funny Face - Filters Pic Swap Effects Photo Editor,132.928512,0.0,343,4.5,Entertainment,0.0
6120,Aussie Rules Hero - Footy Goal Kicking Game,23.707648,0.0,12,3.5,Games,0.0
6121,ポケット戦国 -戦略と戦術で歴史を作れ！-【本格派 戦国シミュレーション】,150.76352,7.99,0,0.0,Games,0.0
6122,视吧-全民手机直播,170.616832,0.0,0,0.0,Social Networking,0.0
6123,Consultant Aide,27.880448,7.99,881,3.5,Business,7039.1900000000005
6124,やる夫のチャリ,45.884416,0.0,0,0.0,Games,0.0
6125,Pokedex for Pokemon Go,20.184064,0.99,7,3.0,Entertainment,6.93
6126,Crusader Kings: Chronicles,111.983616,4.99,11,2.0,Games,54.89
6127,Heroes of Loot 2,63.10912,3.99,51,4.0,Games,203.49
6128,Crap! I'm Broke: Out of Pocket,46.360576,1.99,30,3.5,Games,59.7
6129,Snake.io - Worm.io - Agar Slither Snake Battle,61.14304,0.0,5768,4.5,Entertainment,0.0
6130,TIME LOCKER - Shooter,55.975936,0.0,627,4.5,Games,0.0
6131,Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor,5.553152,0.0,352,4.0,Photo & Video,0.0
6132,3D Dubai Parking Simulator Drive Real Extreme Super Sports Car,306.912256,0.0,166,4.5,Games,0.0
6133,iOAK,3.393536,1.99,0,0.0,Education,0.0
6134,diep.io,32.992256,0.0,9397,4.0,Games,0.0
6135,New Star Soccer G-Story,82.40128,0.99,9,3.5,Games,8.91
6136,Toca Life: Vacation,300.401664,2.99,1730,4.5,Education,5172.700000000001
6137,Blade Sliders,118.496256,0.0,136,4.0,Games,0.0
6138,Limite Limite,15.981568,0.0,0,0.0,Games,0.0
6139,NBA 2K17,2950.687744,7.99,2408,3.0,Games,19239.920000000002
6140,kubic,334.57664,1.99,30,4.0,Games,59.7
6141,The Secret To Money,25.714688,4.99,715,4.5,Lifestyle,3567.8500000000004
6142,英雄Q传-穿越回合制卡牌手游，梦幻般的剧情，开启3D热血传奇人生,313.449472,0.0,0,0.0,Games,0.0
6143,脱出ゲーム 体育館からの脱出【学校脱出シリーズ5弾】,69.318656,0.0,0,0.0,Games,0.0
6144,街机格斗王,301.804544,0.0,1,5.0,Games,0.0
6145,Collageable PRO - Photo Collage,69.005312,1.99,202,4.0,Photo & Video,401.98
6146,RedStory - Little Red Riding Hood,251.451392,0.0,185,3.5,Games,0.0
6147,Triennale Game Collection,427.578368,0.0,56,2.5,Games,0.0
6148,Smart Matches ~ Puzzles with Matchsticks,28.306432,0.0,1,5.0,Games,0.0
6149,Fight List,38.13376,0.0,4702,3.5,Games,0.0
6150,Skyscrapers by Tinybop,208.843776,2.99,127,3.0,Education,379.73
6151,Quell Zen+,98.282496,2.99,73,5.0,Games,218.27
6152,IllumiMoji,20.946944,0.99,14,3.0,Reference,13.86
6153,TRANSPORT MODS for MINECRAFT Pc EDITION,32.416768,1.99,754,4.5,Navigation,1500.46
6154,Hand of God - Top Clicker & Tap Games,162.750464,0.0,5141,4.5,Games,0.0
6155,DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,27.295744,1.99,413,4.0,Reference,821.87
6156,Slots: VIP Deluxe Slots Machines - Free Slot Games,169.353216,0.0,2732,5.0,Games,0.0
6157,微火车票-查机票订酒店春运特价随行,48.801792,0.99,0,0.0,Travel,0.0
6158,好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,37.828608,0.0,1,1.0,Games,0.0
6159,Dr. Panda Farm,98.934784,2.99,28,4.0,Education,83.72
6160,Dr. Panda Hoopa City 2,170.365952,3.99,31,4.5,Education,123.69000000000001
6161,Mystic Messenger,405.535744,0.0,6754,4.5,Games,0.0
6162,Fancy Cats,281.761792,0.0,966,4.5,Games,0.0
6163,车轮车友会—汇集养车、洗车、代驾、汽车头条、汽车用品的车友聊天分享之家,53.552128,0.0,0,0.0,Lifestyle,0.0
6164,Anime Power FX,97.897472,0.0,807,4.5,Photo & Video,0.0
6165,Tankio - Battle Arena,53.37088,0.0,4513,4.0,Games,0.0
6166,3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE,19.122176,1.99,268,4.5,Utilities,533.32
6167,Glitch Fixers - The Powerpuff Girls,272.637952,0.0,89,4.0,Games,0.0
6168,Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full),1452.132352,6.99,104,4.5,Games,726.96
6169,Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),1805.248512,6.99,79,4.5,Games,552.21
6170,Final Cut: Fade To Black - A Mystery Hidden Object Game (Full),1143.723008,6.99,49,4.5,Games,342.51
6171,Slots: Get Rich Slot Machines Casino Slot Games,170.819584,0.0,1168,5.0,Games,0.0
6172,"自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照",9.305088,0.99,9,3.0,Photo & Video,8.91
6173,Football Heroes PRO 2017 - featuring NFL Players,141.31712,0.0,691,4.0,Games,0.0
6174,天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣,218.665984,0.99,0,0.0,Games,0.0
